2025-10-30 16:52:47,216 | INFO | honoua | GET /emissions/summary_groups -> 200 (7.1 ms)
2025-10-30 16:56:46,347 | INFO | honoua | GET /emissions/summary_groups -> 200 (8.2 ms)
2025-10-30 16:56:46,363 | INFO | honoua | GET /emissions/summary_groups -> 200 (6.2 ms)
2025-10-30 17:14:23,724 | INFO | honoua | GET /emissions/summary_groups -> 200 (7.8 ms)
2025-10-30 17:14:23,743 | INFO | honoua | GET /emissions/summary_groups -> 200 (5.9 ms)
2025-10-30 17:21:50,186 | INFO | honoua | GET /health -> 200 (4.7 ms)
2025-10-30 17:49:11,699 | INFO | honoua | GET /health -> 200 (1.2 ms)
2025-10-30 18:04:24,169 | INFO | honoua | GET /health -> 200 (1.3 ms)
2025-10-30 18:24:37,094 | INFO | honoua | GET /emissions/summary_groups -> 200 (761.8 ms)
2025-10-30 18:24:37,355 | INFO | honoua | GET /emissions/summary_groups -> 200 (6.4 ms)
2025-10-30 18:34:13,536 | INFO | honoua | GET /emissions/summary_groups -> 200 (4.5 ms)
2025-10-30 20:57:46,896 | INFO | honoua | GET /health -> 200 (67.8 ms)
2025-10-30 20:57:47,306 | INFO | honoua | GET /health -> 200 (242.8 ms)
2025-10-30 20:57:47,310 | INFO | honoua | GET /health -> 200 (235.2 ms)
2025-10-30 20:57:47,366 | INFO | honoua | GET /health -> 200 (272.4 ms)
2025-10-30 20:57:47,370 | INFO | honoua | GET /health -> 200 (263.5 ms)
2025-10-30 20:57:47,472 | INFO | honoua | GET /emissions/summary_groups -> 200 (706.7 ms)
2025-10-30 20:57:47,489 | INFO | honoua | GET /emissions/summary_groups -> 200 (658.7 ms)
2025-10-30 20:57:47,492 | INFO | honoua | GET /emissions/summary_groups -> 200 (413.6 ms)
2025-10-30 20:57:47,494 | INFO | honoua | GET /emissions/summary_groups -> 200 (222.4 ms)
2025-10-30 20:57:47,496 | INFO | honoua | GET /emissions/summary_groups -> 200 (611.7 ms)
2025-10-30 20:58:38,330 | INFO | honoua | GET /health -> 200 (1.9 ms)
2025-10-30 20:58:38,353 | INFO | honoua | GET /emissions/summary_groups -> 200 (9.0 ms)
2025-10-30 21:17:43,956 | INFO | honoua | GET /health -> 200 (1.4 ms)
2025-10-30 21:17:43,976 | INFO | honoua | GET /emissions/summary_groups -> 200 (6.3 ms)
2025-10-31 08:48:15,158 | INFO | honoua | GET /health -> 200 (3.0 ms)
2025-10-31 08:48:15,715 | INFO | honoua | GET /emissions/summary_groups -> 200 (209.4 ms)
2025-10-31 09:54:14,998 | INFO | honoua | GET /emissions/summary_groups -> 200 (65.7 ms)
2025-10-31 13:19:51,015 | INFO | honoua | GET /emissions/summary_groups -> 200 (121.7 ms)
2025-10-31 13:28:56,392 | INFO | honoua | GET /emissions/summary_groups -> 200 (6.1 ms)
2025-10-31 13:33:36,959 | INFO | honoua | GET /emissions/summary_groups -> 200 (3.5 ms)
2025-10-31 13:39:57,772 | INFO | honoua | GET /emissions/summary_groups -> 200 (10.1 ms)
2025-10-31 13:39:57,923 | INFO | honoua | GET /emissions/summary_groups -> 200 (6.4 ms)
2025-10-31 13:40:15,635 | INFO | honoua | GET /emissions/summary_groups -> 200 (5.9 ms)
2025-10-31 13:40:15,755 | INFO | honoua | GET /emissions/summary_groups -> 200 (4.6 ms)
2025-10-31 13:43:20,552 | INFO | honoua | GET /emissions/summary_groups -> 200 (4.9 ms)
2025-10-31 13:43:20,573 | INFO | honoua | GET /emissions/summary_groups -> 200 (5.2 ms)
2025-10-31 15:25:23,964 | INFO | honoua | GET /groups/compare -> 200 (145.2 ms)
2025-10-31 15:25:59,806 | INFO | honoua | GET /groups/compare -> 200 (6.3 ms)
2025-10-31 16:45:05,358 | INFO | honoua | GET / -> 404 (2.0 ms)
2025-10-31 16:45:11,988 | INFO | honoua | GET /loginMsg.js -> 404 (1.2 ms)
2025-10-31 16:45:12,000 | INFO | honoua | GET /cgi/get.cgi -> 404 (0.8 ms)
2025-10-31 16:58:44,217 | INFO | honoua | GET /groups/compare -> 200 (146.1 ms)
2025-10-31 17:58:34,396 | INFO | honoua | GET /groups/compare -> 200 (150.9 ms)
2025-10-31 20:17:12,014 | INFO | honoua | GET /groups/compare -> 200 (50.4 ms)
2025-10-31 20:24:50,863 | INFO | honoua | GET /groups/compare -> 200 (9.1 ms)
2025-10-31 20:24:50,959 | INFO | honoua | GET /groups/compare -> 200 (8.2 ms)
2025-11-01 13:22:29,100 | INFO | honoua | GET /health -> 200 (18.0 ms)
2025-11-01 14:31:56,065 | INFO | honoua | GET /health -> 200 (39.7 ms)
2025-11-01 16:48:24,352 | INFO | honoua | GET / -> 404 (1.0 ms)
2025-11-01 16:48:31,239 | INFO | honoua | GET /loginMsg.js -> 404 (1.2 ms)
2025-11-01 16:48:31,249 | INFO | honoua | GET /cgi/get.cgi -> 404 (1.0 ms)
2025-11-01 19:51:12,803 | INFO | honoua | GET /health -> 200 (55.5 ms)
2025-11-01 19:56:03,167 | INFO | honoua | GET /notifications/preferences -> 200 (204.5 ms)
2025-11-01 19:56:03,245 | INFO | honoua | PUT /notifications/preferences -> 200 (31.1 ms)
2025-11-01 21:09:18,324 | INFO | honoua | GET /health -> 200 (10.0 ms)
2025-11-01 21:09:18,327 | INFO | honoua | GET /health -> 200 (9.3 ms)
2025-11-01 21:09:18,514 | INFO | honoua | GET /notifications/preferences -> 200 (245.3 ms)
